generator,sample_size,replication,training_time,final_loss,final_term1,final_term2,n_epochs,mmd,two_sample_min_p,two_sample_mean_p,two_sample_rejected,mean_distance,cov_frobenius,cov_trace
"Normal(μ=0, σ=1)",100,0,3.2439422607421875,0.6146295070648193,1.0982775688171387,0.9672960042953491,200,0.08617005884558977,0.36818778606286096,0.36818778606286096,0,0.024889815598726273,0.5654625713304198,0.5654625713304198
"Normal(μ=0, σ=1)",100,1,1.9720361232757568,0.5382204651832581,1.03519868850708,0.993956446647644,200,0.06132297739278814,0.5830090612540064,0.5830090612540064,0,0.002678465098142624,0.2982987252550503,0.2982987252550503
"Normal(μ=0, σ=1)",100,2,1.9278209209442139,0.5966261029243469,1.0996787548065186,1.0061053037643433,200,0.03048928878633049,0.7020569828664881,0.7020569828664881,0,0.061633411794900894,0.4743548548852,0.4743548548852
"Normal(μ=0, σ=1)",100,3,1.8702278137207031,0.4811622202396393,0.9010720252990723,0.8398196697235107,191,0.0,0.8154147124661313,0.8154147124661313,0,0.04556407406926155,0.23821700461303885,0.23821700461303885
"Normal(μ=0, σ=1)",100,4,1.9536399841308594,0.6198940873146057,1.1197134256362915,0.9996386766433716,200,0.0,0.469506448503778,0.469506448503778,0,0.10835804045200348,0.4646784141709157,0.4646784141709157
"Normal(μ=0, σ=1)",100,5,1.9716730117797852,0.5577321648597717,1.037551760673523,0.9596390724182129,200,0.0,0.8154147124661313,0.8154147124661313,0,0.09123614430427551,0.08538645441417858,0.08538645441417858
"Normal(μ=0, σ=1)",100,6,1.9735097885131836,0.5999379754066467,1.064778447151184,0.9296810030937195,200,0.09466739757769654,0.2819416298082479,0.2819416298082479,0,0.11400683224201202,0.4824338709981507,0.4824338709981507
"Normal(μ=0, σ=1)",100,7,3.193873167037964,0.5983399152755737,1.0771695375442505,0.9576589465141296,200,0.039888463681335286,0.5830090612540064,0.5830090612540064,0,0.11760071665048599,0.41473821096297114,0.41473821096297114
"Normal(μ=0, σ=1)",100,8,1.934591293334961,0.584926426410675,1.062951683998108,0.9560506343841553,200,0.06857737387110363,0.36818778606286096,0.36818778606286096,0,0.0894639864563942,0.39330610677518596,0.39330610677518596
"Normal(μ=0, σ=1)",100,9,1.948929786682129,0.6232761740684509,0.9935011863708496,0.7404502034187317,200,0.13014471878345557,0.05390207893129876,0.05390207893129876,0,0.2857631742954254,0.5765336437287605,0.5765336437287605
"Normal(μ=0, σ=1)",300,0,3.1841399669647217,0.5746374257405599,1.0976178312301637,1.045960896809896,101,0.0,0.584980918983971,0.584980918983971,0,0.036821622401475906,0.20167006192006898,0.20167006192006898
"Normal(μ=0, σ=1)",300,1,3.8747360706329346,0.5704098518689473,1.0908835872014364,1.040947437286377,129,0.07644332536383613,0.3958302746926979,0.3958302746926979,0,0.03583488613367081,0.12576309441007216,0.12576309441007216
"Normal(μ=0, σ=1)",300,2,3.5458810329437256,0.5516758577028911,1.0712779553731282,1.0392041953404745,119,0.0,0.7879453299387805,0.7879453299387805,0,0.03608237951993942,0.11878309985559499,0.11878309985559499
"Normal(μ=0, σ=1)",300,3,2.785768985748291,0.5674226005872091,1.1035179471969605,1.0721907265981039,92,0.0,0.5182685170344619,0.5182685170344619,0,0.06047471985220909,0.10024106581545966,0.10024106581545966
"Normal(μ=0, σ=1)",300,4,4.59880805015564,0.5495588024457295,1.0866140158971151,1.0741103760401407,111,0.04695591359631709,0.2488247843957968,0.2488247843957968,0,0.08471290022134781,0.11083039656103577,0.11083039656103577
"Normal(μ=0, σ=1)",300,5,2.9114418029785156,0.5748458218574524,1.1214408191045124,1.0931899770100912,98,0.056334944055748286,0.4548928024568597,0.4548928024568597,0,0.013668609783053398,0.1684391581167527,0.1684391581167527
"Normal(μ=0, σ=1)",300,6,3.997544050216675,0.5355076138178507,1.0515757417678833,1.0321363401412964,138,0.06129458029530506,0.21005749381264038,0.21005749381264038,0,0.10295747220516205,0.0401025751177192,0.0401025751177192
"Normal(μ=0, σ=1)",300,7,2.952177047729492,0.5823532565434774,1.1248445653915404,1.0849827019373577,100,0.019928089888029285,0.7220634112888834,0.7220634112888834,0,0.04420623183250427,0.10974505979670346,0.10974505979670346
"Normal(μ=0, σ=1)",300,8,3.7469968795776367,0.5702934002876282,1.1360463174184163,1.131505986849467,126,0.0,0.9704671760269938,0.9704671760269938,0,0.02197682484984398,0.08596767717910359,0.08596767717910359
"Normal(μ=0, σ=1)",300,9,3.132565975189209,0.5396170592308045,1.0482007153828938,1.017167312304179,101,0.06852858024749069,0.06580849821915531,0.06580849821915531,0,0.09061078727245331,0.14195067555587026,0.14195067555587026
"Normal(μ=0, σ=1)",500,0,3.7206029891967773,0.5455092215538024,1.0544819612503051,1.0179454183578491,86,0.0,0.41348608403425674,0.41348608403425674,0,0.02913307398557663,0.1590382789967234,0.1590382789967234
"Normal(μ=0, σ=1)",500,1,5.08968710899353,0.585162172794342,1.1508448972702026,1.1313655652999879,91,0.04837251186241641,0.09546453231155308,0.09546453231155308,0,0.05174684897065163,0.11663829663098113,0.11663829663098113
"Normal(μ=0, σ=1)",500,2,4.276924133300781,0.5766172513961793,1.125070562362671,1.0969065885543823,106,0.0,0.5600220048872044,0.5600220048872044,0,0.08931876718997955,0.08865971322876864,0.08865971322876864
"Normal(μ=0, σ=1)",500,3,3.3504722118377686,0.5608595695495605,1.0915075597763062,1.0612960720062257,83,0.0076015819017983335,0.7189191850204419,0.7189191850204419,0,0.043378476053476334,0.13238949273716683,0.13238949273716683
"Normal(μ=0, σ=1)",500,4,3.6510438919067383,0.5567657718658447,1.076140648841858,1.0387497386932374,91,0.06482654374705754,0.09546453231155308,0.09546453231155308,0,0.02770260162651539,0.14751306573103296,0.14751306573103296
"Normal(μ=0, σ=1)",500,5,3.389482259750366,0.5928620944023132,1.1620606603622436,1.1383972511291505,81,0.0390007428121822,0.5089169658042532,0.5089169658042532,0,0.036494556814432144,0.02388588749023368,0.02388588749023368
"Normal(μ=0, σ=1)",500,6,4.015196084976196,0.5462732000350952,1.0546251583099364,1.0167037944793702,94,0.08005213488992186,0.058689209417416795,0.058689209417416795,0,0.0817735567688942,0.12812673146030218,0.12812673146030218
"Normal(μ=0, σ=1)",500,7,4.196408033370972,0.5950370163917541,1.15796133518219,1.1258485765457154,98,0.03486662861297126,0.6126241113875229,0.6126241113875229,0,0.0637788325548172,0.1454645096395869,0.1454645096395869
"Normal(μ=0, σ=1)",500,8,6.2997660636901855,0.548204487323761,1.0876657056808472,1.0789224367141723,121,0.0,0.9987737375181007,0.9987737375181007,0,0.0024133697152137756,0.0019545805656452364,0.0019545805656452364
"Normal(μ=0, σ=1)",500,9,3.2880470752716064,0.5468877582550049,1.072651545524597,1.051527421951294,81,0.0,0.6659218712646571,0.6659218712646571,0,0.04473171755671501,0.04715202694827891,0.04715202694827891
"Normal(μ=0, σ=1)",1000,0,5.678942918777466,0.5777209839820862,1.1364804220199585,1.1175189094543456,67,0.03804143350090921,0.08689937254547132,0.08689937254547132,0,0.01924566924571991,0.05359836649672467,0.05359836649672467
"Normal(μ=0, σ=1)",1000,1,4.376704216003418,0.5764129347801209,1.1164932231903075,1.0801605739593505,52,0.031149655133751605,0.4659595288557257,0.4659595288557257,0,0.012057298794388771,0.13241685442349782,0.13241685442349782
"Normal(μ=0, σ=1)",1000,2,4.5103960037231445,0.5777533345222473,1.129522798538208,1.1035389308929444,53,0.0,0.7228251828701066,0.7228251828701066,0,0.00420788861811161,0.0709345353403047,0.0709345353403047
"Normal(μ=0, σ=1)",1000,3,6.897320985794067,0.5828857350349427,1.1446916027069092,1.123611699104309,78,0.01156113647535327,0.7228251828701066,0.7228251828701066,0,0.015691963955760002,0.18212760708237674,0.18212760708237674
"Normal(μ=0, σ=1)",1000,4,7.111803770065308,0.5943677496910095,1.16133025932312,1.1339249639511109,80,0.004265063971201252,0.7593695685682871,0.7593695685682871,0,0.01917332597076893,0.061351963589694414,0.061351963589694414
"Normal(μ=0, σ=1)",1000,5,6.687191009521484,0.5741900396347046,1.1279049797058105,1.1074299564361572,65,0.018352083126727377,0.5362766985932181,0.5362766985932181,0,0.03737637773156166,0.0740270555451823,0.0740270555451823
"Normal(μ=0, σ=1)",1000,6,5.188787937164307,0.5475583109855652,1.0814743175506591,1.0678319730758667,62,0.022443474815847082,0.34112475112661245,0.34112475112661245,0,0.024323686957359314,0.03207987715497784,0.03207987715497784
"Normal(μ=0, σ=1)",1000,7,5.121459007263184,0.5487891030311585,1.08094536113739,1.064312488555908,62,0.0,0.6854967337920594,0.6854967337920594,0,0.012372240424156189,0.10157336646790915,0.10157336646790915
